Fecha sistema,Metodología,Cobertura geográfica,Fecha (Mes año),Tasa de ocupación (%),Tasa de desempleo (%)
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2001-03-31 00:00:00,56.25916939,19.90882421
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2001-06-30 00:00:00,55.37125818,18.11287062
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2001-09-30 00:00:00,55.97264233,17.91728149
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2001-12-31 00:00:00,57.71665119,16.87809231
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2002-03-31 00:00:00,55.24836583,19.08860573
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2002-06-30 00:00:00,56.25314709,18.13595334
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2002-09-30 00:00:00,56.07816769,18.22586163
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2002-12-31 00:00:00,58.7689697,15.87848144
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2003-03-31 00:00:00,56.26901843,17.70932065
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2003-06-30 00:00:00,56.97055839,16.93847007
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2003-09-30 00:00:00,58.06736514,17.10964976
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2003-12-31 00:00:00,59.84179155,14.82215983
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2004-03-31 00:00:00,56.81938266,17.07205022
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2004-06-30 00:00:00,56.196309,15.50627888
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2004-09-30 00:00:00,57.94603572,14.70574179
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2004-12-31 00:00:00,58.62910175,13.55669324
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2005-03-31 00:00:00,56.68332586,15.55868903
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2005-06-30 00:00:00,58.23113802,13.69813297
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2005-09-30 00:00:00,58.03678127,13.54402944
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2005-12-31 00:00:00,60.01006586,11.85258829
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2006-03-31 00:00:00,58.82293396,13.57322227
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2006-06-30 00:00:00,58.15875208,12.69115587
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2006-09-30 00:00:00,57.73239184,12.41073745
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2006-12-31 00:00:00,57.47170129,11.7542709
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2007-03-31 00:00:00,57.3775393,12.78777737
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2007-06-30 00:00:00,58.51261521,11.30879209
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2007-09-30 00:00:00,59.01326856,10.93631928
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2007-12-31 00:00:00,60.30179453,9.48993236
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2008-03-31 00:00:00,59.32663055,12.05667858
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2008-06-30 00:00:00,59.24589829,11.47373133
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2008-09-30 00:00:00,60.01099938,11.33449833
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2008-12-31 00:00:00,59.38804347,10.47574373
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2009-03-31 00:00:00,58.66747903,13.89289719
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2009-06-30 00:00:00,60.53895365,12.54429679
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2009-09-30 00:00:00,60.34644043,12.69930154
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2009-12-31 00:00:00,61.9504358,11.95438289
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2010-03-31 00:00:00,60.2345653,13.42502088
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2010-06-30 00:00:00,61.06141408,12.4523937
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2010-09-30 00:00:00,61.92120679,11.93415248
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2010-12-31 00:00:00,63.34125573,10.57731085
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2011-03-31 00:00:00,60.71554959,12.87498736
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2011-06-30 00:00:00,62.22310802,11.1710701
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2011-09-30 00:00:00,63.14441935,10.23902752
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2011-12-31 00:00:00,64.12212885,10.11571338
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2012-03-31 00:00:00,61.62072471,12.02090646
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2012-06-30 00:00:00,62.97967919,11.34609635
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2012-09-30 00:00:00,63.59891609,10.78870228
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2012-12-31 00:00:00,63.97617186,9.987836057
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2013-03-31 00:00:00,61.67174996,12.14956893
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2013-06-30 00:00:00,62.74186264,10.73681009
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2013-09-30 00:00:00,63.62402086,9.92852777
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2013-12-31 00:00:00,63.7421452,9.090686348
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2014-03-31 00:00:00,61.97303154,11.22900598
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2014-06-30 00:00:00,63.41606729,9.863413621
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2014-09-30 00:00:00,63.97820288,9.546044227
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2014-12-31 00:00:00,64.25404357,9.018146347
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2015-03-31 00:00:00,62.51165999,10.66790732
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2015-06-30 00:00:00,62.88204236,9.981824764
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2015-09-30 00:00:00,63.04257413,9.632500886
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2015-12-31 00:00:00,63.6723435,9.062219969
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2016-03-31 00:00:00,61.35906145,11.56528004
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2016-06-30 00:00:00,62.10713114,9.47727082
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2016-09-30 00:00:00,62.12159301,9.848080575
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2016-12-31 00:00:00,62.84490382,9.1631529
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2017-03-31 00:00:00,60.27006543,11.8956111
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2017-06-30 00:00:00,61.10355908,10.77351188
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2017-09-30 00:00:00,60.68224429,10.94394219
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2017-12-31 00:00:00,60.99131536,9.835365885
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2018-03-31 00:00:00,58.78492012,12.27961674
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2018-06-30 00:00:00,60.11688008,11.10311678
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2018-09-30 00:00:00,60.57291054,10.35917053
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2018-12-31 00:00:00,59.84548007,10.34231327
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2019-03-31 00:00:00,58.056625,13.09197137
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2019-06-30 00:00:00,59.16794023,11.30564397
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2019-09-30 00:00:00,59.30704043,10.91574384
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2019-12-31 00:00:00,59.79487357,10.57928981
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2020-03-31 00:00:00,56.36728869,12.81043455
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2020-06-30 00:00:00,44.66669521,24.64387154
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2020-09-30 00:00:00,49.47461248,21.49794939
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2020-12-31 00:00:00,54.24413638,16.50923582
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2021-03-31 00:00:00,52.64922421,18.2883134
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2021-06-30 00:00:00,53.13346333,16.81415875
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2021-09-30 00:00:00,54.51653527,13.99045173
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2021-12-31 00:00:00,55.4799475,12.24768439
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2022-03-31 00:00:00,57.09706957,13.40986601
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2022-06-30 00:00:00,58.69238653,10.97253982
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2022-09-30 00:00:00,59.19650489,10.64150107
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2022-12-31 00:00:00,60.111972651685,9.58370136731987
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2023-03-31 00:00:00,58.5899917359356,11.92940759764
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2023-06-30 00:00:00,60.1485593741822,10.05785586119
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2023-09-30 00:00:00,61.3953999581052,9.42529675055131
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2023-12-31 00:00:00,61.6405416698278,8.89714639067662
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2024-03-31 00:00:00,59.8956729215056,11.1471816548654
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2024-06-30 00:00:00,61.1372309400371,9.93292476772702
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2024-09-30 00:00:00,61.347678131946,9.42480460142927
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2024-12-31 00:00:00,61.7701327741306,8.55127578339182
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2025-03-31 00:00:00,61.0594157812072,9.72760019371186
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2025-06-30 00:00:00,61.3215554433154,8.40275370481403
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2025-09-30 00:00:00,62.2175875205982,7.88018314671834
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2025-12-31 00:00:00,63.233083539833,7.20296946061596
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2026-03-31 00:00:00,60.7325659245837,9.4008761746239
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Siete áreas metropolitanas,2026-06-30 00:00:00,61.7333971464241,8.04704755049633
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2001-01-31 00:00:00,57.5752,16.6223
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2001-02-28 00:00:00,56.9282,17.4342
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2001-03-31 00:00:00,57.5745,15.8119
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2001-04-30 00:00:00,55.7567,14.5151
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2001-05-31 00:00:00,56.2258,14.0358
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2001-06-30 00:00:00,56.1763,15.3123
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2001-07-31 00:00:00,56.609,15.1838
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2001-08-31 00:00:00,57.3809,14.9135
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2001-09-30 00:00:00,58.6939,14.0741
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2001-10-31 00:00:00,58.5609,14.5249
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2001-11-30 00:00:00,60.1498,13.6822
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2001-12-31 00:00:00,59.4446,13.6084
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2002-01-31 00:00:00,56.1189,17.9099
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2002-02-28 00:00:00,57.1688,16.1888
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2002-03-31 00:00:00,57.0061,15.1114
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2002-04-30 00:00:00,57.8068,16.077
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2002-05-31 00:00:00,56.6801,15.0221
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2002-06-30 00:00:00,55.9741,15.911
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2002-07-31 00:00:00,57.0162,15.4261
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2002-08-31 00:00:00,55.9325,15.9527
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2002-09-30 00:00:00,57.0232,14.4655
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2002-10-31 00:00:00,58.341,14.9726
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2002-11-30 00:00:00,58.0197,15.1893
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2002-12-31 00:00:00,56.6654,15.4225
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2003-01-31 00:00:00,56.4338,16.2715
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2003-02-28 00:00:00,57.0808,15.8384
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2003-03-31 00:00:00,59.021,13.1057
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2003-04-30 00:00:00,57.4155,15.0059
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2003-05-31 00:00:00,59.5381,12.8161
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2003-06-30 00:00:00,57.0927,14.1051
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2003-07-31 00:00:00,57.7683,14.5143
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2003-08-31 00:00:00,58.792,14.3781
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2003-09-30 00:00:00,59.0476,14.2348
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2003-10-31 00:00:00,60.2931,13.5222
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2003-11-30 00:00:00,60.3953,12.6352
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2003-12-31 00:00:00,59.8435,12.5583
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2004-01-31 00:00:00,56.3696,17.2564
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2004-02-29 00:00:00,56.7971,15.7534
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2004-03-31 00:00:00,58.4026,13.5227
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2004-04-30 00:00:00,57.1602,14.681
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2004-05-31 00:00:00,57.737,13.833
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2004-06-30 00:00:00,56.4149,14.0736
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2004-07-31 00:00:00,58.1019,12.9087
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2004-08-31 00:00:00,57.5243,13.0569
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2004-09-30 00:00:00,57.9374,12.2851
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2004-10-31 00:00:00,58.6049,12.2856
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2004-11-30 00:00:00,59.3295,11.8368
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2004-12-31 00:00:00,58.0556,11.9539
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2005-01-31 00:00:00,56.9725,13.2626
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2005-02-28 00:00:00,56.7561,14.0969
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2005-03-31 00:00:00,57.1899,12.9543
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2005-04-30 00:00:00,57.7268,12.0205
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2005-05-31 00:00:00,57.7425,12.4907
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2005-06-30 00:00:00,57.422,11.5427
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2005-07-31 00:00:00,58.5151,12.0484
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2005-08-31 00:00:00,57.7069,11.7188
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2005-09-30 00:00:00,58.2895,11.3333
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2005-10-31 00:00:00,60.3214,9.8985
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2005-11-30 00:00:00,59.4015,10.2813
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2005-12-31 00:00:00,59.8143,10.2722
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2006-01-31 00:00:00,56.8327,13.3696
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2006-02-28 00:00:00,57.1797,13.0792
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2006-03-31 00:00:00,58.6454,11.3671
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2006-04-30 00:00:00,56.7547,12.0643
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2006-05-31 00:00:00,57.2503,11.8688
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2006-06-30 00:00:00,59.2698,10.4773
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2006-07-31 00:00:00,57.753,12.2993
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2006-08-31 00:00:00,55.572161184,13.043927969
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2006-09-30 00:00:00,54.73959,12.914994537
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2006-10-31 00:00:00,55.688258818,11.355034134
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2006-11-30 00:00:00,55.903691656,10.996331575
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2006-12-31 00:00:00,55.137502307,11.84025816
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2007-01-31 00:00:00,53.246984719,14.279167506
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2007-02-28 00:00:00,55.723672588,12.856190578
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2007-03-31 00:00:00,55.101661144,12.033288492
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2007-04-30 00:00:00,57.422098704,10.807868043
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2007-05-31 00:00:00,55.988386826,11.701719416
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2007-06-30 00:00:00,56.236208508,11.1987178
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2007-07-31 00:00:00,56.120751928,11.354062786
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2007-08-31 00:00:00,56.155898407,10.861778335
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2007-09-30 00:00:00,56.76262277,10.870898873
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2007-10-31 00:00:00,59.42015751,10.211931533
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2007-11-30 00:00:00,58.616699927,9.488429979
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2007-12-31 00:00:00,56.877418213,9.923435534
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2008-01-31 00:00:00,54.651942368,13.297503736
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2008-02-29 00:00:00,56.666326308,12.194552516
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2008-03-31 00:00:00,57.390846436,11.338130339
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2008-04-30 00:00:00,57.92202104,11.078985477
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2008-05-31 00:00:00,57.526129,10.81206561
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2008-06-30 00:00:00,55.33244494,11.413714559
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2008-07-31 00:00:00,56.263841174,12.210172762
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2008-08-31 00:00:00,56.172420302,11.426192646
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2008-09-30 00:00:00,56.843703634,11.04675687
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2008-10-31 00:00:00,57.079511255,10.181542469
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2008-11-30 00:00:00,55.659797018,10.911502881
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2008-12-31 00:00:00,57.037637565,10.773058146
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2009-01-31 00:00:00,54.662240283,14.472402367
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2009-02-28 00:00:00,56.826481779,12.770944269
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2009-03-31 00:00:00,57.884012727,12.185904059
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2009-04-30 00:00:00,58.96102204,12.118620636
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2009-05-31 00:00:00,59.209336848,11.757818225
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2009-06-30 00:00:00,58.924591676,11.597022262
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2009-07-31 00:00:00,58.602495973,12.842613611
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2009-08-31 00:00:00,57.716811006,11.936144755
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2009-09-30 00:00:00,57.889225579,12.440278277
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2009-10-31 00:00:00,60.820285921,11.756455161
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2009-11-30 00:00:00,60.335782346,11.38713474
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2009-12-31 00:00:00,60.015965767,11.312152738
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Total nacional,2010-01-31 00:00:00,57.2541,14.8787
