Fecha sistema,Fecha (DD/MM/AAAA),Nombre del índice,Índice,Variación absoluta,Variación porcentual
08/09/2026 12:56:07,2008-11-28 00:00:00,Índice del mercado bursátil colombiano - COLCAP,803.1149,-0.7438,-0.0925
08/09/2026 12:56:07,2008-12-01 00:00:00,Índice del mercado bursátil colombiano - COLCAP,789.2716,-13.8433,-1.7237
08/09/2026 12:56:07,2008-12-02 00:00:00,Índice del mercado bursátil colombiano - COLCAP,796.5772,7.3056,0.9256
08/09/2026 12:56:07,2008-12-03 00:00:00,Índice del mercado bursátil colombiano - COLCAP,816.1602,19.583,2.4584
08/09/2026 12:56:07,2008-12-04 00:00:00,Índice del mercado bursátil colombiano - COLCAP,821.9165,5.7563,0.7053
08/09/2026 12:56:07,2008-12-05 00:00:00,Índice del mercado bursátil colombiano - COLCAP,816.875,-5.0415,-0.6134
08/09/2026 12:56:07,2008-12-09 00:00:00,Índice del mercado bursátil colombiano - COLCAP,840.7556,23.8806,2.9234
08/09/2026 12:56:07,2008-12-10 00:00:00,Índice del mercado bursátil colombiano - COLCAP,859.4882,18.7326,2.2281
08/09/2026 12:56:07,2008-12-11 00:00:00,Índice del mercado bursátil colombiano - COLCAP,865.8329,6.3447,0.7382
08/09/2026 12:56:07,2008-12-12 00:00:00,Índice del mercado bursátil colombiano - COLCAP,861.7371,-4.0958,-0.473
08/09/2026 12:56:07,2008-12-16 00:00:00,Índice del mercado bursátil colombiano - COLCAP,866.4109,-1.5751,-0.1815
08/09/2026 12:56:07,2008-12-17 00:00:00,Índice del mercado bursátil colombiano - COLCAP,865.109,-1.3019,-0.1503
08/09/2026 12:56:07,2008-12-18 00:00:00,Índice del mercado bursátil colombiano - COLCAP,856.5377,-8.5713,-0.9908
08/09/2026 12:56:07,2008-12-19 00:00:00,Índice del mercado bursátil colombiano - COLCAP,854.9219,-1.6158,-0.1886
08/09/2026 12:56:07,2008-12-22 00:00:00,Índice del mercado bursátil colombiano - COLCAP,856.9663,2.0444,0.2391
08/09/2026 12:56:07,2008-12-23 00:00:00,Índice del mercado bursátil colombiano - COLCAP,856.1861,-0.7802,-0.091
08/09/2026 12:56:07,2008-12-24 00:00:00,Índice del mercado bursátil colombiano - COLCAP,851.1676,-5.0185,-0.5861
08/09/2026 12:56:07,2008-12-26 00:00:00,Índice del mercado bursátil colombiano - COLCAP,850.3981,-0.7695,-0.0904
08/09/2026 12:56:07,2008-12-29 00:00:00,Índice del mercado bursátil colombiano - COLCAP,845.0899,-5.3082,-0.6242
08/09/2026 12:56:07,2008-12-30 00:00:00,Índice del mercado bursátil colombiano - COLCAP,851.3496,6.2597,0.7407
08/09/2026 12:56:07,2009-01-02 00:00:00,Índice del mercado bursátil colombiano - COLCAP,861.1714,9.8218,1.1537
08/09/2026 12:56:07,2009-01-05 00:00:00,Índice del mercado bursátil colombiano - COLCAP,862.2468,1.0754,0.1249
08/09/2026 12:56:07,2009-01-06 00:00:00,Índice del mercado bursátil colombiano - COLCAP,882.4484,20.2016,2.3429
08/09/2026 12:56:07,2009-01-07 00:00:00,Índice del mercado bursátil colombiano - COLCAP,870.5504,-11.898,-1.3483
08/09/2026 12:56:07,2009-01-08 00:00:00,Índice del mercado bursátil colombiano - COLCAP,873.3125,2.7621,0.3173
08/09/2026 12:56:07,2009-01-09 00:00:00,Índice del mercado bursátil colombiano - COLCAP,873.0906,-0.2219,-0.0254
08/09/2026 12:56:07,2009-01-13 00:00:00,Índice del mercado bursátil colombiano - COLCAP,871.8388,-1.2518,-0.1434
08/09/2026 12:56:07,2009-01-14 00:00:00,Índice del mercado bursátil colombiano - COLCAP,855.9132,-15.9256,-1.8267
08/09/2026 12:56:07,2009-01-15 00:00:00,Índice del mercado bursátil colombiano - COLCAP,844.7772,-11.136,-1.3011
08/09/2026 12:56:07,2009-01-16 00:00:00,Índice del mercado bursátil colombiano - COLCAP,846.5067,1.7295,0.2047
08/09/2026 12:56:07,2009-01-19 00:00:00,Índice del mercado bursátil colombiano - COLCAP,849.0583,2.5516,0.3014
08/09/2026 12:56:07,2009-01-20 00:00:00,Índice del mercado bursátil colombiano - COLCAP,837.3892,-11.6691,-1.3744
08/09/2026 12:56:07,2009-01-21 00:00:00,Índice del mercado bursátil colombiano - COLCAP,832.9167,-4.4725,-0.5341
08/09/2026 12:56:07,2009-01-22 00:00:00,Índice del mercado bursátil colombiano - COLCAP,831.8168,-1.0999,-0.1321
08/09/2026 12:56:07,2009-01-23 00:00:00,Índice del mercado bursátil colombiano - COLCAP,833.9073,2.0905,0.2513
08/09/2026 12:56:07,2009-01-26 00:00:00,Índice del mercado bursátil colombiano - COLCAP,845.4228,11.5155,1.3809
08/09/2026 12:56:07,2009-01-27 00:00:00,Índice del mercado bursátil colombiano - COLCAP,849.9492,4.5264,0.5354
08/09/2026 12:56:07,2009-01-28 00:00:00,Índice del mercado bursátil colombiano - COLCAP,865.443,15.4938,1.8229
08/09/2026 12:56:07,2009-01-29 00:00:00,Índice del mercado bursátil colombiano - COLCAP,862.4016,-3.0414,-0.3514
08/09/2026 12:56:07,2009-01-30 00:00:00,Índice del mercado bursátil colombiano - COLCAP,869.8021,7.4005,0.8581
08/09/2026 12:56:07,2009-02-02 00:00:00,Índice del mercado bursátil colombiano - COLCAP,861.5966,-8.2055,-0.9434
08/09/2026 12:56:07,2009-02-03 00:00:00,Índice del mercado bursátil colombiano - COLCAP,865.7658,4.1692,0.4839
08/09/2026 12:56:07,2009-02-04 00:00:00,Índice del mercado bursátil colombiano - COLCAP,871.2477,5.4819,0.6332
08/09/2026 12:56:07,2009-02-05 00:00:00,Índice del mercado bursátil colombiano - COLCAP,872.4584,1.2107,0.139
08/09/2026 12:56:07,2009-02-06 00:00:00,Índice del mercado bursátil colombiano - COLCAP,884.2732,11.8148,1.3542
08/09/2026 12:56:07,2009-02-09 00:00:00,Índice del mercado bursátil colombiano - COLCAP,886.37,2.0968,0.2371
08/09/2026 12:56:07,2009-02-10 00:00:00,Índice del mercado bursátil colombiano - COLCAP,879.72,-6.65,-0.7503
08/09/2026 12:56:07,2009-02-11 00:00:00,Índice del mercado bursátil colombiano - COLCAP,874.27,-5.45,-0.6195
08/09/2026 12:56:07,2009-02-12 00:00:00,Índice del mercado bursátil colombiano - COLCAP,865.27,-9,-1.0294
08/09/2026 12:56:07,2009-02-13 00:00:00,Índice del mercado bursátil colombiano - COLCAP,879.41,14.14,1.6342
08/09/2026 12:56:07,2009-02-16 00:00:00,Índice del mercado bursátil colombiano - COLCAP,875.43,-3.98,-0.4526
08/09/2026 12:56:07,2009-02-17 00:00:00,Índice del mercado bursátil colombiano - COLCAP,857.65,-17.78,-2.031
08/09/2026 12:56:07,2009-02-18 00:00:00,Índice del mercado bursátil colombiano - COLCAP,848.07,-9.58,-1.117
08/09/2026 12:56:07,2009-02-19 00:00:00,Índice del mercado bursátil colombiano - COLCAP,849.2,1.13,0.1332
08/09/2026 12:56:07,2009-02-20 00:00:00,Índice del mercado bursátil colombiano - COLCAP,834.24,-14.96,-1.7617
08/09/2026 12:56:07,2009-02-23 00:00:00,Índice del mercado bursátil colombiano - COLCAP,831.19,-3.05,-0.3656
08/09/2026 12:56:07,2009-02-24 00:00:00,Índice del mercado bursátil colombiano - COLCAP,825.17,-6.02,-0.7243
08/09/2026 12:56:07,2009-02-25 00:00:00,Índice del mercado bursátil colombiano - COLCAP,833.07,7.9,0.9574
08/09/2026 12:56:07,2009-02-26 00:00:00,Índice del mercado bursátil colombiano - COLCAP,845.42,12.35,1.4825
08/09/2026 12:56:07,2009-02-27 00:00:00,Índice del mercado bursátil colombiano - COLCAP,852.16,6.74,0.7972
08/09/2026 12:56:07,2009-03-02 00:00:00,Índice del mercado bursátil colombiano - COLCAP,831.95,-20.21,-2.3716
08/09/2026 12:56:07,2009-03-03 00:00:00,Índice del mercado bursátil colombiano - COLCAP,836.43,4.48,0.5385
08/09/2026 12:56:07,2009-03-04 00:00:00,Índice del mercado bursátil colombiano - COLCAP,847.72,11.29,1.3498
08/09/2026 12:56:07,2009-03-05 00:00:00,Índice del mercado bursátil colombiano - COLCAP,836.56,-11.16,-1.3165
08/09/2026 12:56:07,2009-03-06 00:00:00,Índice del mercado bursátil colombiano - COLCAP,839.26,2.7,0.3228
08/09/2026 12:56:07,2009-03-09 00:00:00,Índice del mercado bursátil colombiano - COLCAP,837.87,-1.39,-0.1656
08/09/2026 12:56:07,2009-03-10 00:00:00,Índice del mercado bursátil colombiano - COLCAP,849.64,11.77,1.4048
08/09/2026 12:56:07,2009-03-11 00:00:00,Índice del mercado bursátil colombiano - COLCAP,844.1,-5.54,-0.652
08/09/2026 12:56:07,2009-03-12 00:00:00,Índice del mercado bursátil colombiano - COLCAP,849.28,5.18,0.6137
08/09/2026 12:56:07,2009-03-13 00:00:00,Índice del mercado bursátil colombiano - COLCAP,853.48,4.2,0.4945
08/09/2026 12:56:07,2009-03-16 00:00:00,Índice del mercado bursátil colombiano - COLCAP,860.68,7.2,0.8436
08/09/2026 12:56:07,2009-03-17 00:00:00,Índice del mercado bursátil colombiano - COLCAP,858.04,-2.64,-0.3067
08/09/2026 12:56:07,2009-03-18 00:00:00,Índice del mercado bursátil colombiano - COLCAP,861.29,3.25,0.3788
08/09/2026 12:56:07,2009-03-19 00:00:00,Índice del mercado bursátil colombiano - COLCAP,870.05,8.76,1.0171
08/09/2026 12:56:07,2009-03-20 00:00:00,Índice del mercado bursátil colombiano - COLCAP,865.59,-4.46,-0.5126
08/09/2026 12:56:07,2009-03-24 00:00:00,Índice del mercado bursátil colombiano - COLCAP,876.42,10.83,1.2512
08/09/2026 12:56:07,2009-03-25 00:00:00,Índice del mercado bursátil colombiano - COLCAP,876.51,0.09,0.0103
08/09/2026 12:56:07,2009-03-26 00:00:00,Índice del mercado bursátil colombiano - COLCAP,874.55,-1.96,-0.2236
08/09/2026 12:56:07,2009-03-27 00:00:00,Índice del mercado bursátil colombiano - COLCAP,873.16,-1.39,-0.1589
08/09/2026 12:56:07,2009-03-30 00:00:00,Índice del mercado bursátil colombiano - COLCAP,862.14,-11.02,-1.2621
08/09/2026 12:56:07,2009-03-31 00:00:00,Índice del mercado bursátil colombiano - COLCAP,874.21,12.07,1.4
08/09/2026 12:56:07,2009-04-01 00:00:00,Índice del mercado bursátil colombiano - COLCAP,878.12,3.91,0.4473
08/09/2026 12:56:07,2009-04-02 00:00:00,Índice del mercado bursátil colombiano - COLCAP,891.09,12.97,1.477
08/09/2026 12:56:07,2009-04-03 00:00:00,Índice del mercado bursátil colombiano - COLCAP,887.26,-3.83,-0.4298
08/09/2026 12:56:07,2009-04-06 00:00:00,Índice del mercado bursátil colombiano - COLCAP,886.41,-0.85,-0.0958
08/09/2026 12:56:07,2009-04-07 00:00:00,Índice del mercado bursátil colombiano - COLCAP,887.58,1.17,0.132
08/09/2026 12:56:07,2009-04-08 00:00:00,Índice del mercado bursátil colombiano - COLCAP,882.87,-4.71,-0.5307
08/09/2026 12:56:07,2009-04-13 00:00:00,Índice del mercado bursátil colombiano - COLCAP,879.78,-3.09,-0.35
08/09/2026 12:56:07,2009-04-14 00:00:00,Índice del mercado bursátil colombiano - COLCAP,884.57,4.79,0.5445
08/09/2026 12:56:07,2009-04-15 00:00:00,Índice del mercado bursátil colombiano - COLCAP,888.74,4.17,0.4714
08/09/2026 12:56:07,2009-04-16 00:00:00,Índice del mercado bursátil colombiano - COLCAP,889.61,0.87,0.0979
08/09/2026 12:56:07,2009-04-17 00:00:00,Índice del mercado bursátil colombiano - COLCAP,885,-4.61,-0.5182
08/09/2026 12:56:07,2009-04-20 00:00:00,Índice del mercado bursátil colombiano - COLCAP,878.58,-6.42,-0.7254
08/09/2026 12:56:07,2009-04-21 00:00:00,Índice del mercado bursátil colombiano - COLCAP,880.4,1.82,0.2072
08/09/2026 12:56:07,2009-04-22 00:00:00,Índice del mercado bursátil colombiano - COLCAP,881.55,1.15,0.1306
08/09/2026 12:56:07,2009-04-23 00:00:00,Índice del mercado bursátil colombiano - COLCAP,891.19,9.64,1.0935
08/09/2026 12:56:07,2009-04-24 00:00:00,Índice del mercado bursátil colombiano - COLCAP,914.93,23.74,2.6639
08/09/2026 12:56:07,2009-04-27 00:00:00,Índice del mercado bursátil colombiano - COLCAP,912.5,-2.43,-0.2656
08/09/2026 12:56:07,2009-04-28 00:00:00,Índice del mercado bursátil colombiano - COLCAP,918.25,5.75,0.6301
08/09/2026 12:56:07,2009-04-29 00:00:00,Índice del mercado bursátil colombiano - COLCAP,933.82,15.57,1.6956
08/09/2026 12:56:07,2009-04-30 00:00:00,Índice del mercado bursátil colombiano - COLCAP,931.93,-1.89,-0.2024
08/09/2026 12:56:07,2009-05-04 00:00:00,Índice del mercado bursátil colombiano - COLCAP,947.85,15.92,1.7083
08/09/2026 12:56:07,2009-05-05 00:00:00,Índice del mercado bursátil colombiano - COLCAP,953.11,5.26,0.5549
08/09/2026 12:56:07,2009-05-06 00:00:00,Índice del mercado bursátil colombiano - COLCAP,960.78,7.67,0.8047
08/09/2026 12:56:07,2009-05-07 00:00:00,Índice del mercado bursátil colombiano - COLCAP,973.07,12.29,1.2792
08/09/2026 12:56:07,2009-05-08 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1004.96,31.89,3.2773
08/09/2026 12:56:07,2009-05-11 00:00:00,Índice del mercado bursátil colombiano - COLCAP,996.84,-8.12,-0.808
08/09/2026 12:56:07,2009-05-12 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1003.38,6.54,0.6561
08/09/2026 12:56:07,2009-05-13 00:00:00,Índice del mercado bursátil colombiano - COLCAP,989,-14.38,-1.4332
08/09/2026 12:56:07,2009-05-14 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1001.37,12.37,1.2508
08/09/2026 12:56:07,2009-05-15 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1001.45,0.08,0.008
08/09/2026 12:56:07,2009-05-18 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1012.19,10.74,1.0724
08/09/2026 12:56:07,2009-05-19 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1022.41,10.22,1.0097
08/09/2026 12:56:07,2009-05-20 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1024.78,2.37,0.2318
08/09/2026 12:56:07,2009-05-21 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1007.56,-17.22,-1.6804
08/09/2026 12:56:07,2009-05-22 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1008.43,0.87,0.0863
08/09/2026 12:56:07,2009-05-26 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1016.43,8,0.7933
08/09/2026 12:56:07,2009-05-27 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1012.49,-3.94,-0.3876
08/09/2026 12:56:07,2009-05-28 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1024.05,11.56,1.1417
08/09/2026 12:56:07,2009-05-29 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1031.53,7.48,0.7304
08/09/2026 12:56:07,2009-06-01 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1054.15,22.62,2.1929
08/09/2026 12:56:07,2009-06-02 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1049.71,-4.44,-0.4212
08/09/2026 12:56:07,2009-06-03 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1042.32,-7.39,-0.704
08/09/2026 12:56:07,2009-06-04 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1052.39,10.07,0.9661
08/09/2026 12:56:07,2009-06-05 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1052.93,0.54,0.0513
08/09/2026 12:56:07,2009-06-08 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1048.86,-4.07,-0.3865
08/09/2026 12:56:07,2009-06-09 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1051.36,2.5,0.2384
08/09/2026 12:56:07,2009-06-10 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1056.77,5.41,0.5146
08/09/2026 12:56:07,2009-06-11 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1074.78,18.01,1.7042
08/09/2026 12:56:07,2009-06-12 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1076.81,2.03,0.1889
08/09/2026 12:56:07,2009-06-16 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1066.41,-10.4,-0.9658
08/09/2026 12:56:07,2009-06-17 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1072.41,6,0.5626
08/09/2026 12:56:07,2009-06-18 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1079.22,6.81,0.635
08/09/2026 12:56:07,2009-06-19 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1090.73,11.51,1.0665
08/09/2026 12:56:07,2009-06-23 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1089.32,-1.41,-0.1293
08/09/2026 12:56:07,2009-06-24 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1090.37,1.05,0.0964
08/09/2026 12:56:07,2009-06-25 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1098.87,8.5,0.7796
08/09/2026 12:56:07,2009-06-26 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1094.95,-3.92,-0.3567
08/09/2026 12:56:07,2009-06-30 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1102.73,7.78,0.7105
08/09/2026 12:56:07,2009-07-01 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1119.35,16.62,1.5072
08/09/2026 12:56:07,2009-07-02 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1119.53,0.18,0.0161
08/09/2026 12:56:07,2009-07-03 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1116.98,-2.55,-0.2278
08/09/2026 12:56:07,2009-07-06 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1110.83,-6.15,-0.5506
08/09/2026 12:56:07,2009-07-07 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1113.67,2.84,0.2557
08/09/2026 12:56:07,2009-07-08 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1103.93,-9.74,-0.8746
08/09/2026 12:56:07,2009-07-09 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1085.58,-18.35,-1.6622
08/09/2026 12:56:07,2009-07-10 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1083.01,-2.57,-0.2367
08/09/2026 12:56:07,2009-07-13 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1082.69,-0.32,-0.0295
08/09/2026 12:56:07,2009-07-14 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1089.24,6.55,0.605
08/09/2026 12:56:07,2009-07-15 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1090.85,1.61,0.1478
08/09/2026 12:56:07,2009-07-16 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1092.88,2.03,0.1861
08/09/2026 12:56:07,2009-07-17 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1104.86,11.98,1.0962
08/09/2026 12:56:07,2009-07-21 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1113.97,9.11,0.8245
08/09/2026 12:56:07,2009-07-22 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1120.17,6.2,0.5566
08/09/2026 12:56:07,2009-07-23 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1141.9,21.73,1.9399
08/09/2026 12:56:07,2009-07-24 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1146.58,4.68,0.4098
08/09/2026 12:56:07,2009-07-27 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1143.37,-3.21,-0.28
08/09/2026 12:56:07,2009-07-28 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1126.75,-16.62,-1.4536
08/09/2026 12:56:07,2009-07-29 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1122.62,-4.13,-0.3665
08/09/2026 12:56:07,2009-07-30 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1147.57,24.95,2.2225
08/09/2026 12:56:07,2009-07-31 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1156.22,8.65,0.7538
08/09/2026 12:56:07,2009-08-03 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1165.42,9.2,0.7957
08/09/2026 12:56:07,2009-08-04 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1168.2,2.78,0.2385
08/09/2026 12:56:07,2009-08-05 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1162.95,-5.25,-0.4494
08/09/2026 12:56:07,2009-08-06 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1169.26,6.31,0.5426
08/09/2026 12:56:07,2009-08-10 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1174.71,5.45,0.4661
08/09/2026 12:56:07,2009-08-11 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1162.53,-12.18,-1.0369
08/09/2026 12:56:07,2009-08-12 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1171.32,8.79,0.7561
08/09/2026 12:56:07,2009-08-13 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1179.38,8.06,0.6881
08/09/2026 12:56:07,2009-08-14 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1180.48,1.1,0.0933
08/09/2026 12:56:07,2009-08-18 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1176.17,-4.31,-0.3651
08/09/2026 12:56:07,2009-08-19 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1181.11,4.94,0.42
08/09/2026 12:56:07,2009-08-20 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1192.34,11.23,0.9508
08/09/2026 12:56:07,2009-08-21 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1202.28,9.94,0.8337
08/09/2026 12:56:07,2009-08-24 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1229.85,27.57,2.2931
08/09/2026 12:56:07,2009-08-25 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1227.18,-2.67,-0.2171
08/09/2026 12:56:07,2009-08-26 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1218.39,-8.79,-0.7163
08/09/2026 12:56:07,2009-08-27 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1210.09,-8.3,-0.6812
08/09/2026 12:56:07,2009-08-28 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1214.38,4.29,0.3545
08/09/2026 12:56:07,2009-08-31 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1209.09,-5.29,-0.4356
08/09/2026 12:56:07,2009-09-01 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1178.87,-30.22,-2.4994
